,Open,High,Low,Close,Adj Close,Volume
2021-01-29 12:15:00+05:30,484.1000061035156,487.8500061035156,483.0,483.29998779296875,483.29998779296875,351020
2021-01-29 13:15:00+05:30,483.0,484.3999938964844,478.25,481.54998779296875,481.54998779296875,559626
2021-01-29 14:15:00+05:30,481.54998779296875,484.5,474.8500061035156,475.04998779296875,475.04998779296875,656726
2021-01-29 15:15:00+05:30,475.54998779296875,476.0,471.75,474.0,474.0,339362
2021-02-01 09:15:00+05:30,480.75,481.25,466.79998779296875,480.5,480.5,0
2021-02-01 10:15:00+05:30,480.5,485.0,479.29998779296875,480.95001220703125,480.95001220703125,764410
2021-02-01 11:15:00+05:30,481.3500061035156,485.95001220703125,480.70001220703125,482.29998779296875,482.29998779296875,438712
2021-02-01 12:15:00+05:30,481.8500061035156,487.79998779296875,479.45001220703125,485.79998779296875,485.79998779296875,658583
2021-02-01 13:15:00+05:30,486.0,492.3999938964844,485.6499938964844,487.95001220703125,487.95001220703125,576218
2021-02-01 14:15:00+05:30,487.5,494.0,486.5,493.0,493.0,510580
2021-02-01 15:15:00+05:30,493.0,496.45001220703125,492.54998779296875,496.45001220703125,496.45001220703125,292767
2021-02-02 09:15:00+05:30,500.0,513.7999877929688,498.04998779296875,505.29998779296875,505.29998779296875,0
2021-02-02 10:15:00+05:30,505.5,508.20001220703125,501.3500061035156,506.3500061035156,506.3500061035156,667632
2021-02-02 11:15:00+05:30,506.6000061035156,509.20001220703125,501.20001220703125,504.0,504.0,514379
2021-02-02 12:15:00+05:30,504.0,507.75,502.70001220703125,506.95001220703125,506.95001220703125,224659
2021-02-02 13:15:00+05:30,506.95001220703125,513.5,503.1499938964844,511.3999938964844,511.3999938964844,518870
2021-02-02 14:15:00+05:30,511.20001220703125,523.2999877929688,509.04998779296875,519.7000122070312,519.7000122070312,1262423
2021-02-02 15:15:00+05:30,519.5999755859375,521.6500244140625,518.5999755859375,521.0499877929688,521.0499877929688,252673
2021-02-03 09:15:00+05:30,523.5499877929688,527.0,513.8499755859375,522.75,522.75,0
2021-02-03 10:15:00+05:30,522.75,525.0,521.0,522.3499755859375,522.3499755859375,461071
2021-02-03 11:15:00+05:30,522.0499877929688,527.75,521.1500244140625,524.7999877929688,524.7999877929688,515439
2021-02-03 12:15:00+05:30,524.7999877929688,527.0,522.5,523.0499877929688,523.0499877929688,241980
2021-02-03 13:15:00+05:30,522.7999877929688,524.2000122070312,520.5,521.5,521.5,250830
2021-02-03 14:15:00+05:30,521.4500122070312,523.4000244140625,517.0499877929688,518.4500122070312,518.4500122070312,426509
2021-02-03 15:15:00+05:30,518.75,519.0,515.0,517.3499755859375,517.3499755859375,237556
2021-02-04 09:15:00+05:30,516.6500244140625,530.0,516.0499877929688,528.0,528.0,0
2021-02-04 10:15:00+05:30,527.75,535.0,527.75,532.9000244140625,532.9000244140625,1079408
2021-02-04 11:15:00+05:30,532.9000244140625,535.0,530.5999755859375,532.7999877929688,532.7999877929688,414697
2021-02-04 12:15:00+05:30,532.75,534.0,528.1500244140625,528.1500244140625,528.1500244140625,436683
2021-02-04 13:15:00+05:30,528.1500244140625,530.5,525.5999755859375,528.5,528.5,373749
2021-02-04 14:15:00+05:30,528.5,530.0,527.0,529.7000122070312,529.7000122070312,324107
2021-02-04 15:15:00+05:30,529.7000122070312,531.0,529.0499877929688,529.7000122070312,529.7000122070312,0
2021-02-05 09:15:00+05:30,532.0,534.5999755859375,521.5,522.2000122070312,522.2000122070312,754891
2021-02-05 10:15:00+05:30,522.0,525.9500122070312,519.2000122070312,524.75,524.75,522034
2021-02-05 11:15:00+05:30,524.7999877929688,528.0,524.7999877929688,527.0999755859375,527.0999755859375,311720
2021-02-05 12:15:00+05:30,527.7000122070312,527.7000122070312,524.5499877929688,524.5499877929688,524.5499877929688,212854
2021-02-05 13:15:00+05:30,525.0,526.0,522.2000122070312,525.25,525.25,319192
2021-02-05 14:15:00+05:30,525.4500122070312,526.0,524.25,525.2999877929688,525.2999877929688,314573
2021-02-05 15:15:00+05:30,525.7999877929688,526.0,524.7000122070312,525.0999755859375,525.0999755859375,159535
2021-02-08 09:15:00+05:30,529.7999877929688,539.9000244140625,526.0,535.25,535.25,0
2021-02-08 10:15:00+05:30,535.5499877929688,539.4500122070312,534.3499755859375,537.9000244140625,537.9000244140625,340129
2021-02-08 11:15:00+05:30,538.0,538.2999877929688,534.9000244140625,535.5,535.5,300489
2021-02-08 12:15:00+05:30,535.75,537.0499877929688,534.4500122070312,537.0,537.0,188546
2021-02-08 13:15:00+05:30,537.0,538.2999877929688,536.0499877929688,536.8499755859375,536.8499755859375,294959
2021-02-08 14:15:00+05:30,537.0,537.4500122070312,535.6500244140625,536.4000244140625,536.4000244140625,506553
2021-02-08 15:15:00+05:30,536.5,536.5999755859375,534.0499877929688,535.9500122070312,535.9500122070312,220716
2021-02-09 09:15:00+05:30,537.9500122070312,543.4000244140625,534.6500244140625,540.0,540.0,0
2021-02-09 10:15:00+05:30,540.0,545.4000244140625,537.9500122070312,543.2000122070312,543.2000122070312,871501
2021-02-09 11:15:00+05:30,543.5999755859375,543.9500122070312,541.0999755859375,542.0,542.0,290566
2021-02-09 12:15:00+05:30,542.0499877929688,553.9000244140625,540.1500244140625,553.75,553.75,2119445
2021-02-09 13:15:00+05:30,553.7000122070312,586.1500244140625,552.5,570.0,570.0,7034592
2021-02-09 14:15:00+05:30,570.0499877929688,580.0,561.0999755859375,574.2000122070312,574.2000122070312,6018838
2021-02-09 15:15:00+05:30,574.0,578.0,572.2000122070312,577.5999755859375,577.5999755859375,1635747
2021-02-10 09:15:00+05:30,576.9500122070312,577.4500122070312,554.2999877929688,555.2000122070312,555.2000122070312,0
2021-02-10 10:15:00+05:30,555.2000122070312,559.4000244140625,552.5999755859375,558.1500244140625,558.1500244140625,1137416
2021-02-10 11:15:00+05:30,558.4500122070312,564.4000244140625,557.7000122070312,561.9500122070312,561.9500122070312,813281
2021-02-10 12:15:00+05:30,561.9000244140625,562.4000244140625,556.0999755859375,558.2999877929688,558.2999877929688,541558
2021-02-10 13:15:00+05:30,558.4000244140625,558.7000122070312,553.0,557.2999877929688,557.2999877929688,709601
2021-02-10 14:15:00+05:30,557.3499755859375,561.7999877929688,555.0,561.0,561.0,858310
2021-02-10 15:15:00+05:30,560.9000244140625,564.0,558.9000244140625,561.2999877929688,561.2999877929688,558148
2021-02-11 09:15:00+05:30,560.8499755859375,581.0,558.7999877929688,573.5,573.5,0
2021-02-11 10:15:00+05:30,573.5999755859375,575.5,568.7999877929688,569.7000122070312,569.7000122070312,895461
2021-02-11 11:15:00+05:30,570.2999877929688,571.0,565.0999755859375,567.3499755859375,567.3499755859375,930068
2021-02-11 12:15:00+05:30,567.3499755859375,568.4500122070312,561.1500244140625,564.1500244140625,564.1500244140625,567692
2021-02-11 13:15:00+05:30,563.7000122070312,565.0,561.0,564.25,564.25,509963
2021-02-11 14:15:00+05:30,564.4500122070312,565.0,562.25,563.25,563.25,687483
2021-02-11 15:15:00+05:30,563.6500244140625,564.0,560.4000244140625,562.9500122070312,562.9500122070312,641259
2021-02-12 09:15:00+05:30,565.7000122070312,569.0,562.0999755859375,563.4000244140625,563.4000244140625,0
2021-02-12 10:15:00+05:30,563.4500122070312,565.0,561.5,562.5999755859375,562.5999755859375,389124
2021-02-12 11:15:00+05:30,562.5999755859375,565.0,562.2999877929688,562.9500122070312,562.9500122070312,182062
2021-02-12 12:15:00+05:30,562.9500122070312,565.25,562.5999755859375,565.0,565.0,166939
2021-02-12 13:15:00+05:30,564.9000244140625,565.1500244140625,554.5,557.2000122070312,557.2000122070312,574839
2021-02-12 14:15:00+05:30,557.2000122070312,562.0,555.0999755859375,560.1500244140625,560.1500244140625,467269
2021-02-12 15:15:00+05:30,560.3499755859375,562.0,560.0499877929688,561.0,561.0,227405
2021-02-15 09:15:00+05:30,565.0,567.0,557.0999755859375,558.9500122070312,558.9500122070312,0
2021-02-15 10:15:00+05:30,558.7999877929688,560.4500122070312,557.2999877929688,558.8499755859375,558.8499755859375,335045
2021-02-15 11:15:00+05:30,558.8499755859375,561.3499755859375,555.75,558.4000244140625,558.4000244140625,690104
2021-02-15 12:15:00+05:30,558.5999755859375,563.25,558.0499877929688,562.5,562.5,259101
2021-02-15 13:15:00+05:30,562.5,584.0,560.8499755859375,576.7999877929688,576.7999877929688,2270064
2021-02-15 14:15:00+05:30,576.7999877929688,577.0999755859375,566.1500244140625,568.4000244140625,568.4000244140625,1694658
2021-02-15 15:15:00+05:30,568.4000244140625,569.5999755859375,567.7000122070312,568.0,568.0,229316
2021-02-16 09:15:00+05:30,571.0499877929688,581.7000122070312,569.0,574.0,574.0,0
2021-02-16 10:15:00+05:30,573.5,578.4000244140625,572.2000122070312,573.7000122070312,573.7000122070312,564064
2021-02-16 11:15:00+05:30,573.6500244140625,583.5999755859375,571.7000122070312,580.75,580.75,1392842
2021-02-16 12:15:00+05:30,580.8499755859375,589.8499755859375,573.5,576.2999877929688,576.2999877929688,2910488
2021-02-16 13:15:00+05:30,575.9000244140625,580.5999755859375,574.1500244140625,578.8499755859375,578.8499755859375,701670
2021-02-16 14:15:00+05:30,578.9000244140625,585.1500244140625,577.6500244140625,583.0999755859375,583.0999755859375,1180085
2021-02-16 15:15:00+05:30,583.0999755859375,586.8499755859375,582.0,584.4000244140625,584.4000244140625,594696
2021-02-17 09:15:00+05:30,584.2999877929688,594.4000244140625,581.0999755859375,583.5,583.5,2469878
2021-02-17 10:15:00+05:30,583.7000122070312,585.4000244140625,582.2000122070312,582.7999877929688,582.7999877929688,404626
2021-02-17 11:15:00+05:30,582.9500122070312,586.2999877929688,581.7999877929688,584.75,584.75,714273
2021-02-17 12:15:00+05:30,584.75,585.7999877929688,579.0,580.5,580.5,623373
2021-02-17 13:15:00+05:30,580.5,581.5,575.5499877929688,580.4500122070312,580.4500122070312,650592
2021-02-17 14:15:00+05:30,580.4000244140625,582.8499755859375,578.2999877929688,580.8499755859375,580.8499755859375,792097
2021-02-17 15:15:00+05:30,580.8499755859375,582.2000122070312,578.9000244140625,579.0,579.0,390206
2021-02-18 09:15:00+05:30,585.6500244140625,595.6500244140625,583.7999877929688,591.6500244140625,591.6500244140625,2569120
2021-02-18 10:15:00+05:30,591.5999755859375,599.3499755859375,590.2999877929688,592.7999877929688,592.7999877929688,2107565
2021-02-18 11:15:00+05:30,592.9000244140625,594.6500244140625,587.5,594.5,594.5,1045358
2021-02-18 12:15:00+05:30,594.5999755859375,594.75,588.5,590.5,590.5,667823
2021-02-18 13:15:00+05:30,590.5,590.5,588.0499877929688,589.9500122070312,589.9500122070312,300942
2021-02-18 14:15:00+05:30,590.0,592.7999877929688,589.2000122070312,591.7999877929688,591.7999877929688,735206
2021-02-18 15:15:00+05:30,591.9500122070312,592.5,589.7000122070312,591.2999877929688,591.2999877929688,377947
2021-02-19 09:15:00+05:30,588.4000244140625,613.7000122070312,586.5,611.1500244140625,611.1500244140625,0
2021-02-19 10:15:00+05:30,611.5,616.4000244140625,609.0,613.5,613.5,2629007
2021-02-19 11:15:00+05:30,613.25,628.5999755859375,612.5,626.0499877929688,626.0499877929688,4387190
2021-02-19 12:15:00+05:30,626.0,626.4500122070312,618.0,623.0,623.0,2603204
2021-02-19 13:15:00+05:30,623.0,623.0499877929688,601.8499755859375,603.5499877929688,603.5499877929688,3072210
2021-02-19 14:15:00+05:30,603.5499877929688,619.0,603.0,619.0,619.0,3464221
2021-02-19 15:15:00+05:30,619.25,625.2999877929688,617.5,625.0,625.0,1131525
2021-02-22 09:15:00+05:30,626.0999755859375,638.9000244140625,616.0,624.2000122070312,624.2000122070312,0
2021-02-22 10:15:00+05:30,624.0,633.9000244140625,621.6500244140625,633.0499877929688,633.0499877929688,1980339
2021-02-22 11:15:00+05:30,633.3499755859375,634.0,624.0,628.7999877929688,628.7999877929688,1451540
2021-02-22 12:15:00+05:30,628.7999877929688,632.5,627.0999755859375,630.1500244140625,630.1500244140625,1317325
2021-02-22 13:15:00+05:30,630.0999755859375,633.7000122070312,624.4500122070312,629.5999755859375,629.5999755859375,1202231
2021-02-22 14:15:00+05:30,629.8499755859375,643.0,628.5999755859375,636.4500122070312,636.4500122070312,3693530
2021-02-22 15:15:00+05:30,636.6500244140625,640.0,635.4000244140625,637.1500244140625,637.1500244140625,619631
2021-02-23 09:15:00+05:30,643.5,654.0,637.9500122070312,648.2999877929688,648.2999877929688,0
2021-02-23 10:15:00+05:30,648.7000122070312,653.5499877929688,647.4000244140625,649.75,649.75,1809852
2021-02-23 11:15:00+05:30,649.75,650.0,641.0999755859375,641.7999877929688,641.7999877929688,1198074
2021-02-23 12:15:00+05:30,641.5,645.1500244140625,638.5499877929688,644.7999877929688,644.7999877929688,1356391
2021-02-23 13:15:00+05:30,644.0999755859375,647.7000122070312,641.1500244140625,647.5999755859375,647.5999755859375,847746
2021-02-23 14:15:00+05:30,647.5999755859375,654.8499755859375,643.2999877929688,654.5999755859375,654.5999755859375,1985895
2021-02-23 15:15:00+05:30,655.75,659.5,654.5999755859375,659.0,659.0,1035337
2021-02-24 09:15:00+05:30,659.0,659.7999877929688,648.5,656.7000122070312,656.7000122070312,0
2021-02-24 10:15:00+05:30,656.6500244140625,671.5,656.0499877929688,668.4000244140625,668.4000244140625,2401354
2021-02-24 11:15:00+05:30,668.4000244140625,672.0,666.2999877929688,666.8499755859375,666.8499755859375,876998
2021-02-25 09:15:00+05:30,679.25,692.7000122070312,675.75,689.1500244140625,689.1500244140625,3183809
2021-02-25 10:15:00+05:30,689.3499755859375,724.0,688.0,723.1500244140625,723.1500244140625,6052027
2021-02-25 11:15:00+05:30,723.5999755859375,738.0,720.4500122070312,724.5999755859375,724.5999755859375,7236887
2021-02-25 12:15:00+05:30,724.25,733.75,721.2000122070312,730.0499877929688,730.0499877929688,2445431
2021-02-25 13:15:00+05:30,730.0,730.6500244140625,724.0,727.5999755859375,727.5999755859375,1621005
2021-02-25 14:15:00+05:30,727.7999877929688,734.9000244140625,726.75,731.6500244140625,731.6500244140625,2937981
2021-02-25 15:15:00+05:30,731.5499877929688,736.7000122070312,731.0499877929688,734.9000244140625,734.9000244140625,1290493
2021-02-26 09:15:00+05:30,728.75,756.9500122070312,715.5499877929688,737.4500122070312,737.4500122070312,0
2021-02-26 10:15:00+05:30,737.5499877929688,737.6500244140625,718.7999877929688,725.7000122070312,725.7000122070312,3658351
2021-02-26 11:15:00+05:30,725.7000122070312,725.7000122070312,712.5,722.7999877929688,722.7999877929688,2859914
2021-02-26 12:15:00+05:30,722.5,750.0,721.5,739.0,739.0,4705455
2021-02-26 13:15:00+05:30,739.0,750.0,737.5999755859375,744.9500122070312,744.9500122070312,3163111
2021-02-26 14:15:00+05:30,744.7000122070312,749.9000244140625,736.2999877929688,739.4000244140625,739.4000244140625,2846393
2021-02-26 15:15:00+05:30,739.1500244140625,744.0,733.0,733.9000244140625,733.9000244140625,1041164
2021-03-01 09:15:00+05:30,750.5,755.0,731.8499755859375,739.9500122070312,739.9500122070312,0
2021-03-01 10:15:00+05:30,740.0,750.0,735.5,747.2999877929688,747.2999877929688,1673640
2021-03-01 11:15:00+05:30,747.1500244140625,748.0,739.0999755859375,742.3499755859375,742.3499755859375,893913
2021-03-01 12:15:00+05:30,742.7000122070312,746.0,738.75,745.8499755859375,745.8499755859375,594115
2021-03-01 13:15:00+05:30,745.8499755859375,749.9000244140625,742.0,744.7999877929688,744.7999877929688,944319
2021-03-01 14:15:00+05:30,744.25,746.0,740.0,743.0,743.0,821901
2021-03-01 15:15:00+05:30,743.25,746.0499877929688,739.2000122070312,739.2000122070312,739.2000122070312,627045
2021-03-02 09:15:00+05:30,745.2999877929688,745.2999877929688,723.3499755859375,728.2999877929688,728.2999877929688,2478639
2021-03-02 10:15:00+05:30,728.2999877929688,733.5,725.2999877929688,728.4000244140625,728.4000244140625,1765292
2021-03-02 11:15:00+05:30,728.6500244140625,730.9000244140625,725.8499755859375,729.8499755859375,729.8499755859375,507825
2021-03-02 12:15:00+05:30,729.9500122070312,731.2000122070312,727.0,728.2999877929688,728.2999877929688,393034
2021-03-02 13:15:00+05:30,728.25,731.6500244140625,726.5999755859375,729.9500122070312,729.9500122070312,598431
2021-03-02 14:15:00+05:30,729.7999877929688,739.0,729.0,734.9000244140625,734.9000244140625,1530746
2021-03-02 15:15:00+05:30,734.9000244140625,736.7999877929688,732.25,733.6500244140625,733.6500244140625,525849
2021-03-03 09:15:00+05:30,737.9500122070312,770.0,735.5999755859375,763.5999755859375,763.5999755859375,0
2021-03-03 10:15:00+05:30,763.25,768.9000244140625,759.2000122070312,765.5499877929688,765.5499877929688,1236298
2021-03-03 11:15:00+05:30,765.0999755859375,773.75,763.6500244140625,773.4500122070312,773.4500122070312,1370758
2021-03-03 12:15:00+05:30,773.0,782.0,773.0,778.2000122070312,778.2000122070312,2450486
2021-03-03 13:15:00+05:30,778.0,779.0,770.0,773.5,773.5,1135248
2021-03-03 14:15:00+05:30,773.5,777.7999877929688,772.0,776.5,776.5,1075243
2021-03-03 15:15:00+05:30,776.5,779.25,773.7999877929688,776.4500122070312,776.4500122070312,631272
2021-03-04 09:15:00+05:30,762.4500122070312,792.0499877929688,759.9500122070312,790.0999755859375,790.0999755859375,0
2021-03-04 10:15:00+05:30,790.0999755859375,791.0,781.0999755859375,782.75,782.75,1516947
2021-03-04 11:15:00+05:30,782.75,785.9000244140625,775.2000122070312,782.5999755859375,782.5999755859375,1069647
2021-03-04 12:15:00+05:30,782.9500122070312,783.0,777.5999755859375,780.0,780.0,504456
2021-03-04 13:15:00+05:30,780.0,780.5,775.4000244140625,776.75,776.75,774062
2021-03-04 14:15:00+05:30,776.9000244140625,777.7999877929688,768.5,773.0,773.0,1385764
2021-03-04 15:15:00+05:30,773.0,778.5,770.0,772.2999877929688,772.2999877929688,590616
2021-03-05 09:15:00+05:30,774.5,779.3499755859375,758.7999877929688,771.25,771.25,0
2021-03-05 10:15:00+05:30,771.0,771.2000122070312,760.5499877929688,763.5999755859375,763.5999755859375,639147
2021-03-05 11:15:00+05:30,763.5999755859375,765.7999877929688,761.0,762.5499877929688,762.5499877929688,342272
2021-03-05 12:15:00+05:30,762.9500122070312,763.7000122070312,759.1500244140625,760.7999877929688,760.7999877929688,519004
2021-03-05 13:15:00+05:30,760.7999877929688,761.2999877929688,738.0,740.7999877929688,740.7999877929688,1391047
2021-03-05 14:15:00+05:30,741.0,749.2000122070312,738.6500244140625,746.6500244140625,746.6500244140625,1206345
2021-03-05 15:15:00+05:30,746.6500244140625,754.75,746.1500244140625,751.6500244140625,751.6500244140625,742881
2021-03-08 09:15:00+05:30,760.5,773.0,755.0,769.7000122070312,769.7000122070312,0
2021-03-08 10:15:00+05:30,769.75,772.6500244140625,758.2999877929688,766.4500122070312,766.4500122070312,1181295
2021-03-08 11:15:00+05:30,766.4500122070312,771.9500122070312,765.5499877929688,770.5,770.5,659162
2021-03-08 12:15:00+05:30,770.5,777.0,767.7000122070312,771.3499755859375,771.3499755859375,1223287
2021-03-08 13:15:00+05:30,771.3499755859375,772.0,765.5499877929688,767.6500244140625,767.6500244140625,498609
2021-03-08 14:15:00+05:30,767.5999755859375,772.0,765.2999877929688,769.8499755859375,769.8499755859375,728561
2021-03-08 15:15:00+05:30,769.3499755859375,770.7999877929688,767.5999755859375,768.5,768.5,383246
2021-03-09 09:15:00+05:30,775.5499877929688,775.8499755859375,766.5,771.0,771.0,0
2021-03-09 10:15:00+05:30,770.8499755859375,773.0,768.8499755859375,770.0499877929688,770.0499877929688,295981
2021-03-09 11:15:00+05:30,770.2000122070312,772.8499755859375,767.1500244140625,769.0499877929688,769.0499877929688,331816
2021-03-09 12:15:00+05:30,768.7000122070312,769.5499877929688,754.0,754.5,754.5,655479
2021-03-09 13:15:00+05:30,754.5,762.0999755859375,751.75,757.5999755859375,757.5999755859375,717918
2021-03-09 14:15:00+05:30,757.5999755859375,764.0,755.25,763.5999755859375,763.5999755859375,538521
2021-03-09 15:15:00+05:30,763.4000244140625,764.25,760.25,762.7999877929688,762.7999877929688,0
2021-03-10 09:15:00+05:30,769.5499877929688,770.4000244140625,763.0499877929688,769.5,769.5,778464
2021-03-10 10:15:00+05:30,769.5,774.0,766.2000122070312,767.0499877929688,767.0499877929688,466926
2021-03-10 11:15:00+05:30,767.0499877929688,770.8499755859375,763.0,765.0,765.0,398988
2021-03-10 12:15:00+05:30,765.0,767.1500244140625,763.4500122070312,765.7000122070312,765.7000122070312,234519
2021-03-10 13:15:00+05:30,765.7999877929688,767.2999877929688,764.0999755859375,766.7000122070312,766.7000122070312,193119
2021-03-10 14:15:00+05:30,766.5,772.4500122070312,766.0,767.0999755859375,767.0999755859375,549904
2021-03-10 15:15:00+05:30,767.3499755859375,767.7999877929688,765.8499755859375,767.0,767.0,240143
2021-03-12 09:15:00+05:30,773.0,795.0,770.3499755859375,788.2000122070312,788.2000122070312,483890
2021-03-12 10:15:00+05:30,788.4500122070312,789.0,780.2999877929688,781.8499755859375,781.8499755859375,1163798
2021-03-12 11:15:00+05:30,781.9000244140625,789.4000244140625,781.0499877929688,787.5999755859375,787.5999755859375,888750
2021-03-12 12:15:00+05:30,787.5,788.7000122070312,784.5999755859375,785.9500122070312,785.9500122070312,515123
2021-03-12 13:15:00+05:30,785.9000244140625,786.0,776.7000122070312,777.0499877929688,777.0499877929688,1181500
2021-03-12 14:15:00+05:30,776.25,784.9000244140625,772.0,783.0,783.0,1377483
2021-03-12 15:15:00+05:30,782.5499877929688,786.8499755859375,782.5499877929688,783.8499755859375,783.8499755859375,447044
2021-03-15 09:15:00+05:30,789.75,794.0999755859375,773.2000122070312,778.6500244140625,778.6500244140625,0
2021-03-15 10:15:00+05:30,779.0,781.2999877929688,771.7999877929688,773.25,773.25,650329
2021-03-15 11:15:00+05:30,773.2999877929688,773.3499755859375,765.3499755859375,770.7999877929688,770.7999877929688,732206
2021-03-15 12:15:00+05:30,770.7999877929688,773.7999877929688,768.6500244140625,771.4000244140625,771.4000244140625,398439
2021-03-15 13:15:00+05:30,771.7000122070312,778.0,770.9500122070312,776.0,776.0,409220
2021-03-15 14:15:00+05:30,776.2999877929688,783.0,775.9500122070312,783.0,783.0,650800
2021-03-15 15:15:00+05:30,782.9500122070312,785.0,779.0,782.25,782.25,374119
2021-03-16 09:15:00+05:30,786.0,786.3499755859375,772.5499877929688,775.2000122070312,775.2000122070312,0
2021-03-16 10:15:00+05:30,775.1500244140625,778.3499755859375,770.5999755859375,774.8499755859375,774.8499755859375,737892
2021-03-16 11:15:00+05:30,774.5999755859375,775.6500244140625,772.5,773.0999755859375,773.0999755859375,296033
2021-03-16 12:15:00+05:30,773.5,781.75,773.2000122070312,776.9000244140625,776.9000244140625,442984
2021-03-16 13:15:00+05:30,776.9000244140625,778.9500122070312,773.0499877929688,777.4000244140625,777.4000244140625,368625
2021-03-16 14:15:00+05:30,777.4000244140625,779.7999877929688,776.4500122070312,777.5499877929688,777.5499877929688,383616
2021-03-16 15:15:00+05:30,777.1500244140625,777.7999877929688,775.0,775.9000244140625,775.9000244140625,209835
2021-03-17 09:15:00+05:30,776.9500122070312,776.9500122070312,758.8499755859375,759.0499877929688,759.0499877929688,0
2021-03-17 10:15:00+05:30,759.0499877929688,763.0,756.9500122070312,760.0,760.0,756062
2021-03-17 11:15:00+05:30,760.0999755859375,763.5,756.0999755859375,756.6500244140625,756.6500244140625,439483
2021-03-17 12:15:00+05:30,756.6500244140625,759.0,751.0,754.0499877929688,754.0499877929688,546821
2021-03-17 13:15:00+05:30,754.25,757.75,748.5999755859375,751.7999877929688,751.7999877929688,409015
2021-03-17 14:15:00+05:30,751.8499755859375,752.7999877929688,729.6500244140625,732.0499877929688,732.0499877929688,1782216
2021-03-17 15:15:00+05:30,732.4000244140625,736.5,730.1500244140625,731.7000122070312,731.7000122070312,624057
2021-03-18 09:15:00+05:30,741.9500122070312,752.75,738.7999877929688,739.0999755859375,739.0999755859375,0
2021-03-18 10:15:00+05:30,739.0999755859375,742.5,733.1500244140625,737.25,737.25,975737
2021-03-18 11:15:00+05:30,737.0,746.7000122070312,735.25,745.0999755859375,745.0999755859375,756565
2021-03-18 12:15:00+05:30,745.1500244140625,749.9000244140625,734.0,734.0,734.0,948631
2021-03-18 13:15:00+05:30,734.0,734.5499877929688,713.0,713.7999877929688,713.7999877929688,1613217
2021-03-18 14:15:00+05:30,713.2999877929688,721.0999755859375,705.5,716.9000244140625,716.9000244140625,1999472
2021-03-18 15:15:00+05:30,716.8499755859375,718.3499755859375,713.0,715.1500244140625,715.1500244140625,384801
2021-03-19 09:15:00+05:30,709.4500122070312,714.9000244140625,690.2000122070312,712.5,712.5,0
2021-03-19 10:15:00+05:30,712.0,727.25,705.0499877929688,723.9000244140625,723.9000244140625,2265277
2021-03-19 11:15:00+05:30,723.9000244140625,728.1500244140625,716.0,722.6500244140625,722.6500244140625,1373526
2021-03-19 12:15:00+05:30,723.0,731.7000122070312,720.5999755859375,729.3499755859375,729.3499755859375,1305881
2021-03-19 13:15:00+05:30,729.4000244140625,745.2999877929688,725.5499877929688,744.7999877929688,744.7999877929688,1933688
2021-03-19 14:15:00+05:30,744.5999755859375,752.7999877929688,739.0,751.6500244140625,751.6500244140625,4360987
2021-03-19 15:15:00+05:30,751.6500244140625,757.9500122070312,750.6500244140625,755.0999755859375,755.0999755859375,3625128
2021-03-22 09:15:00+05:30,751.4000244140625,768.5999755859375,743.9500122070312,761.5,761.5,0
2021-03-22 10:15:00+05:30,761.5,771.0,759.7999877929688,766.5,766.5,2313920
2021-03-22 11:15:00+05:30,766.4500122070312,767.0499877929688,762.7999877929688,764.75,764.75,647637
2021-03-22 12:15:00+05:30,764.3499755859375,764.7000122070312,753.5,757.5999755859375,757.5999755859375,899811
2021-03-22 13:15:00+05:30,758.0,767.7999877929688,755.2999877929688,763.0999755859375,763.0999755859375,817090
2021-03-22 14:15:00+05:30,763.4000244140625,765.25,758.6500244140625,763.7999877929688,763.7999877929688,873394
2021-03-22 15:15:00+05:30,763.75,765.25,762.6500244140625,763.0499877929688,763.0499877929688,351788
2021-03-23 09:15:00+05:30,765.4500122070312,773.9500122070312,765.4500122070312,768.1500244140625,768.1500244140625,0
2021-03-23 10:15:00+05:30,768.4000244140625,770.0,763.0499877929688,763.4000244140625,763.4000244140625,633312
2021-03-23 11:15:00+05:30,763.4000244140625,767.0499877929688,756.3499755859375,765.7999877929688,765.7999877929688,727816
2021-03-23 12:15:00+05:30,766.0,771.9000244140625,764.5999755859375,769.5499877929688,769.5499877929688,578406
2021-03-23 13:15:00+05:30,769.5499877929688,770.2999877929688,764.4000244140625,767.2000122070312,767.2000122070312,329241
2021-03-23 14:15:00+05:30,767.0999755859375,768.7999877929688,763.25,768.1500244140625,768.1500244140625,493112
2021-03-23 15:15:00+05:30,767.5499877929688,768.7999877929688,763.5499877929688,763.5499877929688,763.5499877929688,247930
2021-03-24 09:15:00+05:30,756.0,769.7999877929688,754.2000122070312,757.2999877929688,757.2999877929688,930912
2021-03-24 10:15:00+05:30,757.7000122070312,759.3499755859375,751.7000122070312,756.4500122070312,756.4500122070312,566105
2021-03-24 11:15:00+05:30,756.5,759.5,752.5499877929688,757.7000122070312,757.7000122070312,357990
2021-03-24 12:15:00+05:30,757.7000122070312,759.4500122070312,747.1500244140625,747.9000244140625,747.9000244140625,508460
2021-03-24 13:15:00+05:30,748.0999755859375,752.1500244140625,745.0499877929688,750.2999877929688,750.2999877929688,471855
2021-03-24 14:15:00+05:30,750.0,750.8499755859375,734.3499755859375,738.3499755859375,738.3499755859375,727790
2021-03-24 15:15:00+05:30,738.5,739.9000244140625,735.0,739.0,739.0,282737
