Date,Open,High,Low,Close,Adj Close,Volume
2019-10-03 11:15:00+05:30,794.5499878,795.9000244,791.7999878,562.35,795.5499878,1194042
2019-10-03 12:15:00+05:30,793.7999878,795.9000244,793.1500244,564.6,794.3499756,1029617
2019-10-03 13:15:00+05:30,794.7000122,795.2000122,793,565.15,794.0499878,1083507
2019-10-03 14:15:00+05:30,793.7999878,794.5,784.2000122,566.6,785.0999756,2174017
2019-10-03 15:15:00+05:30,785.0999756,787.3499756,784.2000122,571,785.5999756,1421068
2019-10-04 09:15:00+05:30,789.9500122,797,0,571.2,796.5999756,0
2019-10-04 10:15:00+05:30,793.9000244,797.5999756,792.8499756,572.7,795.5499878,1174226
2019-10-04 11:15:00+05:30,793.4000244,796.7000122,793,573,794.2999878,1002942
2019-10-04 12:15:00+05:30,794.2000122,795.5999756,793,575,795.2000122,3642346
2019-10-04 13:15:00+05:30,794.9000244,795.75,793.0499878,575.4,793.7999878,4547620
2019-10-04 14:15:00+05:30,793.9500122,794.75,792,575.5,792.5,1665417
2019-10-04 15:15:00+05:30,792.5,794.7999878,790,575.85,790.5499878,900612
2019-10-07 09:15:00+05:30,794.9500122,802,0,576.6,787,0
2019-10-07 10:15:00+05:30,788.7000122,790.4000244,786.25,578.5,788.9000244,704673
2019-10-07 11:15:00+05:30,789.5,791,787.5,580.3,790.25,560313
2019-10-07 12:15:00+05:30,790,793,789.0499878,580.35,789.4000244,1067784
2019-10-07 13:15:00+05:30,790.9000244,791.6500244,787.5,580.45,790.25,730330
2019-10-07 14:15:00+05:30,790.2999878,794,787.5,580.55,789.7999878,1480296
2019-10-07 15:15:00+05:30,789.4000244,790.3499756,787.0999756,580.9,788.7999878,364955
2019-10-09 09:15:00+05:30,795.4500122,795.4500122,0,583,783.4000244,0
2019-10-09 10:15:00+05:30,784.1500244,785.4500122,781.4500122,584.8,782.4000244,1038576
2019-10-09 11:15:00+05:30,782.8499756,783.5,778.7999878,585.6,782.0499878,1171121
2019-10-09 12:15:00+05:30,780.3499756,784.5499878,780.3499756,587.45,784.25,966803
2019-10-09 13:15:00+05:30,783.5,785.5499878,781.2999878,588.6,783.8499756,2877803
2019-10-09 14:15:00+05:30,782.1500244,785,781,589.5,784.9500122,1791989
2019-10-09 15:15:00+05:30,784.9000244,785.2000122,783.0999756,590.05,783.75,1103372
2019-10-10 09:15:00+05:30,785.9500122,794.3499756,0,591.5,791.5999756,0
2019-10-10 10:15:00+05:30,791.7999878,793.0999756,787.2999878,591.6,788.5,1017256
2019-10-10 11:15:00+05:30,789,789.9500122,778.9000244,593.05,782.25,2948213
2019-10-10 12:15:00+05:30,780.6500244,782.3499756,776.9000244,593.25,781.5,2403868
2019-10-10 13:15:00+05:30,779.8499756,782.2000122,779.0999756,596.9,780.0999756,2253046
2019-10-10 14:15:00+05:30,780.75,783.75,780,597,782.8499756,1020063
2019-10-10 15:15:00+05:30,783,784.4500122,782,597.5,782.5,352759
2019-10-11 09:15:00+05:30,780.75,813.4500122,0,598.55,811.4500122,0
2019-10-11 10:15:00+05:30,805.5999756,812.8499756,798.75,599.2,805.0999756,7742368
2019-10-11 11:15:00+05:30,800.0999756,809.8499756,800,599.5,805.0999756,4313826
2019-10-11 12:15:00+05:30,807.0999756,807.9000244,802.5,600.05,803.5,2412746
2019-10-11 13:15:00+05:30,805.0499878,808.0499878,802.5,600.6,804.9500122,2181509
2019-10-11 14:15:00+05:30,803.5499878,823.2999878,803,601.7,815.3499756,5975480
2019-10-11 15:15:00+05:30,815.0999756,815.2999878,810.8499756,601.85,815,2677899
2019-10-14 09:15:00+05:30,784.7999878,814.7999878,0,604,791.5499878,0
2019-10-14 10:15:00+05:30,792.9500122,793.5499878,791,606.5,791.7000122,3360538
2019-10-14 11:15:00+05:30,791.5499878,792.2000122,785.9000244,606.7,787.2999878,3707188
2019-10-14 12:15:00+05:30,789.7000122,789.8499756,784.3499756,607,784.9500122,3072359
2019-10-14 13:15:00+05:30,785.7999878,789.5,784.3499756,607.45,789.0999756,2992653
2019-10-14 14:15:00+05:30,788.4500122,790.4000244,785,611.7,785.1500244,4857069
2019-10-14 15:15:00+05:30,785.0999756,787,783.5499878,614.65,786.7999878,904509
2019-10-15 09:15:00+05:30,773.25,786.0999756,0,614.7,771.0499878,0
2019-10-15 10:15:00+05:30,772.2000122,772.7999878,769.4500122,618.55,770.5499878,3098269
2019-10-15 11:15:00+05:30,771.75,772.25,770,620.2,771.1500244,1798243
2019-10-15 12:15:00+05:30,771.2000122,771.5499878,768.0499878,620.55,770.4000244,2272949
2019-10-15 13:15:00+05:30,769.7999878,771.0999756,768,622.25,768.2999878,2701037
2019-10-15 14:15:00+05:30,769.5,770,766.2000122,622.3,766.8499756,4338361
2019-10-15 15:15:00+05:30,766.8499756,770.0999756,766.5999756,623.5,769,2197754
2019-10-16 09:15:00+05:30,766.0999756,773.5,0,624,770,0
2019-10-16 10:15:00+05:30,772.7999878,772.8499756,767.2999878,624.55,768.4000244,2185764
2019-10-16 11:15:00+05:30,769.4500122,770.3499756,768,624.85,769.7999878,1628002
2019-10-16 12:15:00+05:30,770,774,769.7000122,625.1,772.5499878,2345252
2019-10-16 13:15:00+05:30,771.6500244,775.9500122,771.5,625.3,774.9000244,2227859
2019-10-16 14:15:00+05:30,774,775.9500122,770.2000122,626,772.2000122,3208921
2019-10-16 15:15:00+05:30,772.25,772.2999878,770,626.7,771,924056
2019-10-17 09:15:00+05:30,766.75,769.4000244,0,628.2,766.1500244,0
2019-10-17 10:15:00+05:30,767.7999878,768.25,765.5999756,628.75,767.2000122,1168728
2019-10-17 11:15:00+05:30,768,768.25,766.0999756,629.2,766.9000244,1059246
2019-10-17 12:15:00+05:30,766.9500122,768,766.0499878,629.25,767.4000244,1440253
2019-10-17 13:15:00+05:30,766.6500244,769.7000122,766.5,629.5,768.6500244,2759514
2019-10-17 14:15:00+05:30,769.25,770.4500122,766.7000122,629.9,769.25,5627356
2019-10-17 15:15:00+05:30,769.25,770.2999878,769.1500244,630,769.5,1920418
2019-10-18 09:15:00+05:30,763.2000122,769.5,0,630.45,764.5499878,2254739
2019-10-18 10:15:00+05:30,764.1500244,770.8499756,763.6500244,630.5,770.6500244,2884909
2019-10-18 11:15:00+05:30,768.0999756,773.7999878,767.4000244,631,769.8499756,3351139
2019-10-18 12:15:00+05:30,768.4000244,770.5,767.4500122,631.2,769.9000244,1261714
2019-10-18 13:15:00+05:30,768.9000244,771.7000122,768.3499756,631.65,769.7999878,1421718
2019-10-18 14:15:00+05:30,770.7000122,771.7000122,767.2000122,632.2,767.9000244,2962797
2019-10-18 15:15:00+05:30,767.9500122,768.2999878,766.9000244,632.2,767.8499756,1229471
2019-10-22 09:15:00+05:30,691.0999756,691.0999756,0,633,668.1500244,27810649
2019-10-22 10:15:00+05:30,670.0999756,671.9000244,654.7999878,633.75,655,27613606
2019-10-22 11:15:00+05:30,660.0999756,660.0999756,653.2999878,633.85,657.8499756,16606299
2019-10-22 12:15:00+05:30,656.9000244,660.25,655.0499878,634.35,657,11503719
2019-10-22 13:15:00+05:30,656.9000244,657.2000122,650.6500244,634.7,651.1500244,14271344
2019-10-22 14:15:00+05:30,653.0999756,654.9000244,640.5,635,644.3499756,20759850
2019-10-22 15:15:00+05:30,644.2999878,644.5499878,638.5,635,640,5669295
2019-10-23 09:15:00+05:30,628.2999878,651,0,635.15,647.4000244,0
2019-10-23 10:15:00+05:30,643.6500244,655.3499756,643.5999756,635.5,651.9500122,30912840
2019-10-23 11:15:00+05:30,653.7000122,654.2000122,649.9500122,635.5,652.0999756,6690003
2019-10-23 12:15:00+05:30,651.9000244,652.5499878,646.4000244,635.6,651.4000244,7228462
2019-10-23 13:15:00+05:30,650,656,650,636,651.8499756,6730111
2019-10-23 14:15:00+05:30,654.4000244,654.5999756,649.4000244,636.45,651.3499756,7690365
2019-10-23 15:15:00+05:30,651.3499756,651.5499878,650,636.8,650.25,2368354
2019-10-24 09:15:00+05:30,649.9500122,653.1500244,0,636.85,647.4000244,0
2019-10-24 10:15:00+05:30,644,652.4500122,643.3499756,637.05,644.0999756,9479342
2019-10-24 11:15:00+05:30,645.5499878,646.0499878,641.0499878,637.45,643.25,4447063
2019-10-24 12:15:00+05:30,641.5,645.5,641.5,637.45,644.1500244,5278461
2019-10-24 13:15:00+05:30,643.7999878,645.3499756,640.0499878,637.45,642.0999756,4693790
2019-10-24 14:15:00+05:30,642,642.7000122,632,637.6,635,8045107
2019-10-24 15:15:00+05:30,635.0499878,636.1500244,634,638.1,634.7000122,1710650
2019-10-25 09:00:00+05:30,0,652.5,0,638.35,647.5999756,77313
2019-10-25 10:00:00+05:30,646.9500122,652.5,643.0499878,638.6,644.0499878,2606472
2019-10-25 11:00:00+05:30,647.5,648,641.7000122,638.65,642.9500122,4927867
2019-10-25 12:00:00+05:30,645,645.7000122,640.1500244,638.8,641,5641491
2019-10-25 13:00:00+05:30,641.5,644.75,639,638.9,642.4000244,4029473
2019-10-25 14:00:00+05:30,641,644.75,638.4000244,639,638.9000244,5184501
2019-10-25 15:00:00+05:30,642.6500244,644.5999756,636.0499878,639.15,637.4500122,12131292
2019-10-27 17:15:00+05:30,0,637.4500122,0,639.35,637.4500122,0
2019-10-27 18:15:00+05:30,0,637.4500122,0,639.35,0,2244161
2019-10-27 19:15:00+05:30,0,648.8499756,0,639.5,648.8499756,624312
2019-10-29 09:15:00+05:30,650,653.6500244,0,639.65,650.4000244,1551018
2019-10-29 10:15:00+05:30,650,652,648,639.7,650.0999756,5519840
2019-10-29 11:15:00+05:30,651.2999878,651.4000244,648,639.75,649.3499756,4867479
2019-10-29 12:15:00+05:30,648.8499756,650,647.3499756,639.8,649.5999756,3112294
2019-10-29 13:15:00+05:30,649.5,651.0999756,648.5499878,639.85,649.5999756,3280575
2019-10-29 14:15:00+05:30,649.7999878,651.2000122,648.75,639.85,650.8499756,4762621
2019-10-29 15:15:00+05:30,650.8499756,651.1500244,650,640,650.9000244,1242405
2019-10-30 09:15:00+05:30,660.5,671,0,640,665,0
2019-10-30 10:15:00+05:30,665.5,668.8499756,663.0499878,640.15,666.7999878,5299284
2019-10-30 11:15:00+05:30,667.5,670.9500122,666.2999878,640.15,668.7000122,4661062
2019-10-30 12:15:00+05:30,669.2000122,669.8499756,665.4500122,640.4,668.0999756,4659524
2019-10-30 13:15:00+05:30,666.5999756,668.2000122,661,640.75,662.4500122,4687641
2019-10-30 14:15:00+05:30,662.5999756,663,658,640.8,661.3499756,5936632
2019-10-30 15:15:00+05:30,661.25,662.3499756,660,641,662.2000122,1306805
2019-10-31 09:15:00+05:30,667.9500122,679.5,0,641.05,679.0499878,0
2019-10-31 10:15:00+05:30,676.8499756,689.7000122,676.7000122,641.25,687.2999878,12766778
2019-10-31 11:15:00+05:30,687.7000122,695.4000244,687.0499878,641.3,690.7000122,10430561
2019-10-31 12:15:00+05:30,690.25,693.7999878,687.3499756,641.35,693.3499756,4070371
2019-10-31 13:15:00+05:30,691.6500244,693.5,690.0999756,641.35,692.2999878,3381101
2019-10-31 14:15:00+05:30,691.5499878,692.7999878,682.6500244,641.4,687.5999756,6812111
2019-10-31 15:15:00+05:30,687.5499878,687.5499878,684,641.6,687,1947525
2019-11-01 09:15:00+05:30,690.25,693.9000244,0,641.75,688.3499756,0
2019-11-01 10:15:00+05:30,689.2000122,689.2000122,682.5999756,642.1,686.4000244,2836927
2019-11-01 11:15:00+05:30,685.2000122,690,683.5999756,642.2,689.4000244,2313497
2019-11-01 12:15:00+05:30,688.8499756,691.5,688.6500244,642.3,690.4500122,2236721
2019-11-01 13:15:00+05:30,690.2000122,690.7999878,689.25,642.4,690.0999756,1701660
2019-11-01 14:15:00+05:30,690.0999756,690.2999878,687,642.4,687.5499878,2104677
2019-11-01 15:15:00+05:30,687.7000122,689,686.75,642.45,688.5,642473
2019-11-04 09:15:00+05:30,681.6500244,686.0499878,678.25,642.95,681.8499756,0
2019-11-04 10:15:00+05:30,681.5499878,717.8499756,680.4500122,643.25,716.0999756,5405163
2019-11-04 11:15:00+05:30,683.0499878,732,682.7000122,643.25,715.9000244,33056549
2019-11-04 12:15:00+05:30,715.9500122,716,709.5999756,643.5,712.2000122,4625786
2019-11-04 13:15:00+05:30,713.5499878,715.1500244,705.7000122,644.05,710.2999878,4028797
2019-11-04 14:15:00+05:30,708.2999878,715,707.2999878,644.1,708.9500122,4681626
2019-11-04 15:15:00+05:30,709,710.7999878,707,644.15,710.7000122,1232641
2019-11-05 09:15:00+05:30,708,708,700.0499878,644.25,700.9500122,0
2019-11-05 10:15:00+05:30,702.6500244,703.5,700,644.35,701.25,1270120
2019-11-05 11:15:00+05:30,700.0499878,701.7999878,695.2000122,644.65,696.4000244,2490794
2019-11-05 12:15:00+05:30,700.2000122,700.2999878,691.7999878,644.75,693.9000244,3794464
2019-11-05 13:15:00+05:30,696.5,697.9000244,691.5499878,644.9,697.5,2760545
2019-11-05 14:15:00+05:30,695.9500122,698.5499878,695.5,645.5,696.6500244,3388955
2019-11-05 15:15:00+05:30,696.7999878,696.8499756,694.8499756,645.7,695.0999756,1195483
2019-11-06 09:15:00+05:30,694.2999878,702.6500244,692.0499878,646.3,700.0499878,0
2019-11-06 10:15:00+05:30,700.2999878,707.9000244,699.25,646.5,706.25,2458843
2019-11-06 11:15:00+05:30,700.3499756,721.4000244,700.3499756,646.5,713.5999756,19206858
2019-11-06 12:15:00+05:30,713.5,715,710.2000122,646.6,712.7999878,4215585
2019-11-06 13:15:00+05:30,713.5999756,714.25,711.3499756,647,712.9500122,2266720
2019-11-06 14:15:00+05:30,713.7000122,716.3499756,711.2000122,647.4,713.1500244,4361670
2019-11-06 15:15:00+05:30,713.1500244,713.7999878,710.2000122,647.4,712.4500122,1311172
2019-11-07 09:15:00+05:30,715.6500244,717,712.4500122,647.55,713.75,0
2019-11-07 10:15:00+05:30,715.5499878,715.9500122,712.2999878,647.6,715.5,1141791
2019-11-07 11:15:00+05:30,714.7000122,721.5499878,714,647.9,721,5699464
2019-11-07 12:15:00+05:30,719.5,722,718.0499878,647.9,721.25,3890990
2019-11-07 13:15:00+05:30,721.7000122,724.2999878,720.0499878,648,720.9500122,3910101
2019-11-07 14:15:00+05:30,720.7999878,722.25,718.5,648.5,720,3097342
2019-11-07 15:15:00+05:30,720,720.4000244,719.2999878,648.6,720.0999756,931817
2019-11-08 09:15:00+05:30,722.5,724.0999756,716.6500244,648.85,717.25,0
2019-11-08 10:15:00+05:30,717.4500122,718.4500122,712.75,649.35,716.1500244,1301728
2019-11-08 11:15:00+05:30,715.4000244,718.0999756,715.25,649.35,717,1614833
2019-11-08 12:15:00+05:30,716.2999878,717.9500122,716.0999756,649.5,717.4000244,1289826
2019-11-08 13:15:00+05:30,716.9000244,718.8499756,714,649.6,715.9500122,1677824
2019-11-08 14:15:00+05:30,715.9500122,716.4000244,707.9500122,649.6,708,2097569
2019-11-08 15:15:00+05:30,707.9500122,708.5,705.5999756,649.7,708.2999878,852466
2019-11-11 09:15:00+05:30,698.4500122,707,698.2999878,650.1,703.4500122,0
2019-11-11 10:15:00+05:30,702.5999756,704.5,700.0999756,650.25,701.1500244,640606
2019-11-11 11:15:00+05:30,700.6500244,703.4000244,699.7999878,650.4,701.4000244,1545520
2019-11-11 12:15:00+05:30,702.4000244,703.7999878,700.5,650.45,703.0499878,747382
2019-11-11 13:15:00+05:30,702.5499878,706.75,702.0499878,650.5,706.5499878,1463943
2019-11-11 14:15:00+05:30,704.7999878,706.75,703.5499878,650.6,704.9000244,2760920
2019-11-11 15:15:00+05:30,704.9500122,706,702.6500244,650.85,703.7000122,681017
2019-11-13 09:15:00+05:30,695.8499756,700,692.3499756,650.85,697.4000244,0
2019-11-13 10:15:00+05:30,698.0499878,698.4500122,695,650.9,696.7999878,1009284
2019-11-13 11:15:00+05:30,696.2000122,700,695,651.15,697.8499756,1794031
2019-11-13 12:15:00+05:30,697.2000122,700,695.5499878,651.35,696.3499756,1943626
2019-11-13 13:15:00+05:30,697.2000122,697.4500122,695.0999756,651.4,696,1623833
2019-11-13 14:15:00+05:30,695.2999878,696.7000122,687.75,651.75,691.7000122,3911323
2019-11-13 15:15:00+05:30,691.75,691.9000244,690,651.85,691.4500122,757272
2019-11-14 09:15:00+05:30,697,708.2999878,696.3499756,651.95,704.7999878,0
2019-11-14 10:15:00+05:30,704.6500244,709.75,703.25,652.1,706.6500244,1783168
2019-11-14 11:15:00+05:30,707.5499878,709,705.9000244,652.15,706.8499756,2278781
2019-11-14 12:15:00+05:30,706.7999878,708.3499756,706.1500244,652.3,707.9500122,1736232
2019-11-14 13:15:00+05:30,707.4000244,708,704,652.4,707.6500244,2150588
2019-11-14 14:15:00+05:30,706.0999756,708.7999878,704.6500244,652.45,705.5999756,3066922
2019-11-14 15:15:00+05:30,705.6500244,705.6500244,703.5499878,652.6,705.0999756,877290
2019-11-15 09:15:00+05:30,710.25,712.2999878,702.2999878,652.65,703.1500244,0
2019-11-15 10:15:00+05:30,706.4000244,706.9500122,702.2999878,653.25,703.4500122,735043
2019-11-15 11:15:00+05:30,704,706.6500244,703.1500244,653.25,706,942274
2019-11-15 12:15:00+05:30,706.2000122,707.2999878,705.5,653.45,706.6500244,991564
2019-11-15 13:15:00+05:30,706.5999756,707.2999878,705.5,653.5,706.5999756,1334965
2019-11-15 14:15:00+05:30,705.8499756,708,702.6500244,653.65,703.0499878,3588252
2019-11-15 15:15:00+05:30,703.0999756,705.5999756,702.6500244,653.75,703.9000244,3596597
2019-11-18 09:15:00+05:30,705.0499878,705.7000122,699.3499756,654.85,702,0
2019-11-18 10:15:00+05:30,700.6500244,703.9000244,700.0999756,655,702.0499878,561353
2019-11-18 11:15:00+05:30,703.0999756,703.4500122,701,655.3,702.5,882561
2019-11-18 12:15:00+05:30,701.9500122,704.0999756,701.5,655.85,703.9500122,1846365
2019-11-18 13:15:00+05:30,703.2999878,705.0499878,702.2999878,656.25,704,1870380
2019-11-18 14:15:00+05:30,703.75,705.2000122,702.7999878,656.4,704.75,3624271
2019-11-18 15:15:00+05:30,704.75,710,704.2000122,656.75,710,985728
2019-11-19 09:15:00+05:30,708.7999878,712.5,706.0999756,657,708.9000244,0
2019-11-19 10:15:00+05:30,707.7999878,709.9500122,707.3499756,657,708.5499878,480698
2019-11-19 11:15:00+05:30,709.25,712,708,657.2,711.2000122,1207704
2019-11-19 12:15:00+05:30,710.2999878,714,710,657.2,712.2999878,1647805
2019-11-19 13:15:00+05:30,710.2999878,714,708.5,657.5,709.1500244,1488617
2019-11-19 14:15:00+05:30,709.5499878,713.2999878,708.5,657.85,713.0999756,2061904
2019-11-19 15:15:00+05:30,713.0999756,713.7999878,712.1500244,658.2,712.8499756,919977
2019-11-20 09:15:00+05:30,712.4500122,712.4500122,705.9000244,658.6,709.2999878,0
2019-11-20 10:15:00+05:30,708,712,707.9000244,658.7,709.7000122,2992066
2019-11-20 11:15:00+05:30,710.1500244,711.5,708.5,659.15,710.0499878,1776782
2019-11-20 12:15:00+05:30,710.0499878,712.2999878,709.5,659.45,711.5,880444
2019-11-20 13:15:00+05:30,710.9000244,713.3499756,710.75,659.65,712.2999878,1163941
2019-11-20 14:15:00+05:30,712.0499878,715,711.5,660.1,713.0499878,2079955
2019-11-20 15:15:00+05:30,713,713.8499756,711.5999756,660.15,713,0
2019-11-21 09:15:00+05:30,715.5999756,721.2999878,711.2999878,660.75,714,0
2019-11-21 10:15:00+05:30,714.75,715.5,713,660.9,713.2000122,737712
2019-11-21 11:15:00+05:30,714.0999756,715.25,712.4500122,661,714.4000244,1121515
2019-11-21 12:15:00+05:30,714.5499878,715.4000244,713.5499878,661.1,714.1500244,1037878
2019-11-21 13:15:00+05:30,714.5499878,716.9000244,713,661.35,716.1500244,1957082
2019-11-21 14:15:00+05:30,715.3499756,718,712.3499756,661.55,715.2000122,3883017
2019-11-21 15:15:00+05:30,715.2000122,716,710.9000244,661.7,712.2000122,2507612
2019-11-22 09:15:00+05:30,710.9000244,710.9000244,685.2000122,661.8,687.9500122,0
2019-11-22 10:15:00+05:30,693.3499756,695.25,685.2000122,661.9,694.5999756,2369437
2019-11-22 11:15:00+05:30,690.75,695.9000244,690.4000244,662.2,692,2435472
2019-11-22 12:15:00+05:30,691.4000244,692.6500244,689.7000122,662.4,690.9500122,1215290
2019-11-22 13:15:00+05:30,691.9000244,693.5,689.7000122,662.45,692.4000244,1724688
2019-11-22 14:15:00+05:30,691.75,692.5,691,662.5,692.2999878,2601320
2019-11-22 15:15:00+05:30,692.3499756,695.4000244,691.5,663.35,692.7000122,1559120
2019-11-25 09:15:00+05:30,694.4000244,705,694.0499878,663.65,697,0
2019-11-25 10:15:00+05:30,699.0499878,699.25,694.2999878,663.95,696.2999878,772087
2019-11-25 11:15:00+05:30,697.4000244,698,695.0499878,664.05,695.5499878,1065121
2019-11-25 12:15:00+05:30,697.1500244,698.5,695.0499878,664.35,695.5999756,1607295
2019-11-25 13:15:00+05:30,695.3499756,698,695.2999878,664.65,697.5499878,1603223
2019-11-25 14:15:00+05:30,697.1500244,698.6500244,696.5,665,698.6500244,2157484
2019-11-25 15:15:00+05:30,698.7000122,699,697.5999756,665.25,698.5,929952
2019-11-26 09:15:00+05:30,705.8499756,707,701.5999756,665.25,702.75,0
2019-11-26 10:15:00+05:30,705.2000122,705.4000244,701.2999878,665.35,702.4500122,553969
2019-11-26 11:15:00+05:30,702.6500244,703.25,700.0499878,665.5,700.2000122,1274025
2019-11-26 12:15:00+05:30,701.75,702.4500122,698,665.65,700.8499756,1533728
2019-11-26 13:15:00+05:30,700.5999756,702.0499878,698.5,665.9,700.0499878,1666765
2019-11-26 14:15:00+05:30,701,701.0999756,688.75,666,688.7999878,14747648
2019-11-26 15:15:00+05:30,688.75,693,686.0499878,666.3,692.5999756,9891382
2019-11-27 09:15:00+05:30,694.2000122,695.9000244,690.0999756,666.35,694,0
2019-11-27 10:15:00+05:30,694.25,695.4500122,692.6500244,666.65,693.4000244,424781
2019-11-27 11:15:00+05:30,693.75,695,692.9000244,666.75,694.25,577115
2019-11-27 12:15:00+05:30,694,694.9000244,693.5999756,666.8,693.75,465621
2019-11-27 13:15:00+05:30,694.5,694.7000122,693,667.1,693.5999756,554840
2019-11-27 14:15:00+05:30,693.0999756,696.7000122,693,667.35,695.5,1201383
2019-11-27 15:15:00+05:30,695.5499878,697.5999756,695.4500122,667.65,696.0999756,438007
2019-11-28 09:15:00+05:30,699,699.5,695.75,667.7,696.75,0
2019-11-28 10:15:00+05:30,697,697.25,694.2000122,667.85,696.5,483656
2019-11-28 11:15:00+05:30,695.0999756,698.7000122,695,668.1,698.0499878,817238
2019-11-28 12:15:00+05:30,697.2000122,698.9000244,697.2000122,668.1,697.9000244,794295
2019-11-28 13:15:00+05:30,698,698,694.5999756,668.15,696.0999756,1044800
2019-11-28 14:15:00+05:30,695,703.25,694.7999878,668.3,701.4000244,2257524
2019-11-28 15:15:00+05:30,701.2999878,703,700.9000244,668.45,701.7999878,680366
2019-11-29 09:15:00+05:30,702.0999756,702.2000122,696.0999756,668.7,696.9500122,0
2019-11-29 10:15:00+05:30,696.9000244,698.2999878,695,668.9,696.5999756,499204
2019-11-29 11:15:00+05:30,695.25,696.9500122,691.5999756,669.15,693.7999878,1190736
2019-11-29 12:15:00+05:30,692.8499756,695,692,669.2,694.2999878,698840
2019-11-29 13:15:00+05:30,694.5999756,695.7999878,693.4500122,669.25,695.0499878,850047
2019-11-29 14:15:00+05:30,693.9500122,697.9000244,693.75,669.4,696.1500244,1575830
2019-11-29 15:15:00+05:30,696.1500244,697.9000244,694.3499756,670,696.3499756,1925751
2019-12-02 09:15:00+05:30,703.8499756,703.8499756,694,670,694.5499878,0
2019-12-02 10:15:00+05:30,696.1500244,696.25,691.8499756,670.1,692.9000244,1446737
2019-12-02 11:15:00+05:30,693.5499878,694.8499756,692.25,670.25,694,2612579
2019-12-02 12:15:00+05:30,694.0499878,694.25,690.4000244,670.25,690.75,2112195
2019-12-02 13:15:00+05:30,691.7999878,693.2999878,690.2999878,670.5,692.4000244,2696895
2019-12-02 14:15:00+05:30,692.5,693.75,691,670.65,692.9500122,3010846
2019-12-02 15:15:00+05:30,692.9500122,693.75,691.7999878,670.75,692.7000122,2615745
2019-12-03 09:15:00+05:30,691.5499878,696,689,670.8,695.6500244,0
2019-12-03 10:15:00+05:30,691.4500122,699,691.3499756,670.85,698.2999878,848069
2019-12-03 11:15:00+05:30,694.7000122,699,694.5999756,671,697.0999756,1817712
2019-12-03 12:15:00+05:30,698.0499878,698.1500244,695.5,671,697,962394
2019-12-03 13:15:00+05:30,696.9500122,699.5499878,696,671.3,698,1188438
2019-12-03 14:15:00+05:30,696.8499756,699.0999756,696.5499878,671.7,697.4000244,1612954
2019-12-03 15:15:00+05:30,697.5,699.2000122,697.2999878,671.85,699,419890
2019-12-04 09:15:00+05:30,696.3499756,705.9000244,693.5499878,672,702.75,0
2019-12-04 10:15:00+05:30,703.8499756,705,701.4000244,672,703,485728
2019-12-04 11:15:00+05:30,701.7000122,704,701.5499878,672.1,703.8499756,710032
2019-12-04 12:15:00+05:30,703.5,704.6500244,701.7000122,672.9,704.3499756,926051
2019-12-04 13:15:00+05:30,703.5499878,708,702.75,673.05,707.8499756,1692391
2019-12-04 14:15:00+05:30,706.7000122,710.4500122,706,673.45,708.7999878,4609056
2019-12-04 15:15:00+05:30,708.7999878,710,707.2999878,673.5,708.8499756,2411748
2019-12-05 09:15:00+05:30,706.4500122,712.6500244,704,673.7,711.4500122,0
2019-12-05 10:15:00+05:30,709.7999878,711.8499756,708,674.2,709.75,328071
2019-12-05 11:15:00+05:30,710.3499756,711.5999756,706.0999756,674.2,711.0999756,780646
